Сервис,Уровень,Аккаунтов,Стоимость без НДС,Стоимость 1 аккаунта,Минут,Период,Примечание,Итого стоимость с НДС с учетом количества аккаунтов,цена,Unnamed: 10,Unnamed: 11,Аккаунтов.1,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Пользователей,Unnamed: 26,Уровень.1,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,цена1,Unnamed: 47,Unnamed: 48,Аккаунтов.2,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59
VIP Предприятие,Минимальный,1.0,53.63,64.36,60,2025-07-01,,64.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,2.0,49.12,58.94,60,2025-07-01,,117.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,3.0,44.97,53.96,60,2025-07-01,,161.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,4.0,41.24,49.49,60,2025-07-01,,197.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,5.0,37.75,45.3,60,2025-07-01,,226.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,6.0,34.59,41.51,60,2025-07-01,,249.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,7.0,31.14,37.37,60,2025-07-01,,261.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,8.0,28.02,33.62,60,2025-07-01,,268.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,9.0,25.22,30.26,60,2025-07-01,,272.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие,Минимальный,10.0,22.95,27.54,60,2025-07-01,,275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Доппакет НМВ,,,12.8,15.36,60,2025-07-01,,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Главный Бухгалтер ПРОФ (1 пользователь),Эксперт,1.0,390.0,468.0,800,2025-07-01,,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Эксперт,1.0,494.35,593.22,800,2025-07-01,,593.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Оптимальный,1.0,196.07,235.28,400,2025-07-01,,235.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие (1 пользователь),Минимальный,1.0,82.81,99.37,60,2025-07-01,,99.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Эксперт,1.0,902.55,1083.06,800,2025-07-01,,1083.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Оптимальный,1.0,349.32,419.18,400,2025-07-01,,419.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Предприятие ПРОФ (1 пользователь),Минимальный,1.0,147.39,176.87,60,2025-07-01,,176.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Эксперт,1.0,1828.3,2193.96,800,2025-07-01,,2193.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Оптимальный,1.0,714.52,857.42,400,2025-07-01,,857.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VIP Предприятие (1 пользователь),Минимальный,1.0,312.39,374.87,60,2025-07-01,,374.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Доппакет НОВ,,,12.42,14.9,60,2025-07-01,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,1.0,197.34,236.81,800,2025-07-01,,236.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,2.0,164.21,197.05,800,2025-07-01,,394.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,3.0,128.15,153.78,800,2025-07-01,,461.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,4.0,111.07,133.28,800,2025-07-01,,533.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Эксперт,5.0,95.91,115.09,800,2025-07-01,,575.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,1.0,117.9,141.48,400,2025-07-01,,141.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,2.0,97.94,117.53,400,2025-07-01,,235.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,3.0,76.22,91.46,400,2025-07-01,,274.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,4.0,65.91,79.09,400,2025-07-01,,316.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Оптимальный,5.0,56.78,68.14,400,2025-07-01,,340.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,1.0,30.91,37.09,60,2025-07-01,,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,2.0,28.35,34.02,60,2025-07-01,,68.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ,Базовый,3.0,28.1,33.72,60,2025-07-01,,101.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,1.0,242.71,291.25,800,2025-07-01,,291.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,2.0,202.03,242.44,800,2025-07-01,,484.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,3.0,157.63,189.16,800,2025-07-01,,567.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,4.0,136.59,163.91,800,2025-07-01,,655.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,5.0,117.93,141.52,800,2025-07-01,,707.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,6.0,117.02,140.42,800,2025-07-01,,842.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,7.0,114.12,136.94,800,2025-07-01,,958.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,8.0,111.24,133.49,800,2025-07-01,,1067.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,9.0,108.46,130.15,800,2025-07-01,,1171.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Эксперт,10.0,105.75,126.9,800,2025-07-01,,1269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,1.0,134.88,161.86,400,2025-07-01,,161.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,2.0,111.96,134.35,400,2025-07-01,,268.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,3.0,87.14,104.57,400,2025-07-01,,313.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,4.0,75.33,90.4,400,2025-07-01,,361.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,5.0,64.86,77.83,400,2025-07-01,,389.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,6.0,64.38,77.26,400,2025-07-01,,463.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,7.0,62.77,75.32,400,2025-07-01,,527.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,8.0,61.2,73.44,400,2025-07-01,,587.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,9.0,59.67,71.6,400,2025-07-01,,644.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Оптимальный,10.0,58.2,69.84,400,2025-07-01,,698.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,1.0,35.66,42.79,60,2025-07-01,,42.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,2.0,32.69,39.23,60,2025-07-01,,78.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,3.0,32.44,38.93,60,2025-07-01,,116.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,4.0,32.23,38.68,60,2025-07-01,,154.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие,Минимальный,5.0,31.95,38.34,60,2025-07-01,,191.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,1.0,558.14,669.77,800,2025-07-01,,669.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,2.0,464.6,557.52,800,2025-07-01,,1115.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,3.0,362.43,434.92,800,2025-07-01,,1304.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,4.0,314.21,377.05,800,2025-07-01,,1508.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,5.0,271.21,325.45,800,2025-07-01,,1627.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,6.0,239.78,287.74,800,2025-07-01,,1726.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,7.0,211.86,254.23,800,2025-07-01,,1779.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,8.0,189.53,227.44,800,2025-07-01,,1819.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,9.0,172.57,207.08,800,2025-07-01,,1863.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Эксперт,10.0,161.23,193.48,800,2025-07-01,,1934.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,1.0,265.69,318.83,400,2025-07-01,,318.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,2.0,220.57,264.68,400,2025-07-01,,529.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,3.0,171.7,206.04,400,2025-07-01,,618.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,4.0,148.52,178.22,400,2025-07-01,,712.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,5.0,127.9,153.48,400,2025-07-01,,767.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,6.0,112.77,135.32,400,2025-07-01,,811.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,7.0,99.38,119.26,400,2025-07-01,,834.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,8.0,88.72,106.46,400,2025-07-01,,851.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,9.0,80.55,96.66,400,2025-07-01,,869.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Оптимальный,10.0,75.04,90.05,400,2025-07-01,,900.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,1.0,46.15,55.38,60,2025-07-01,,55.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,2.0,42.29,50.75,60,2025-07-01,,101.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,3.0,38.76,46.51,60,2025-07-01,,139.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,4.0,35.45,42.54,60,2025-07-01,,170.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,5.0,32.49,38.99,60,2025-07-01,,194.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,6.0,29.78,35.74,60,2025-07-01,,214.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,7.0,26.79,32.15,60,2025-07-01,,225.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,8.0,24.09,28.91,60,2025-07-01,,231.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,9.0,21.71,26.05,60,2025-07-01,,234.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ,Минимальный,10.0,19.78,23.74,60,2025-07-01,,237.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,1.0,704.9,845.88,800,2025-07-01,,845.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,2.0,623.32,747.98,800,2025-07-01,,1495.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,3.0,551.17,661.4,800,2025-07-01,,1984.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,4.0,487.35,584.82,800,2025-07-01,,2339.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,5.0,430.85,517.02,800,2025-07-01,,2585.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,6.0,380.8,456.96,800,2025-07-01,,2741.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,7.0,336.63,403.96,800,2025-07-01,,2827.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,8.0,301.18,361.42,800,2025-07-01,,2891.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,9.0,274.0,328.8,800,2025-07-01,,2959.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Эксперт,10.0,255.93,307.12,800,2025-07-01,,3071.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,1.0,437.3,524.76,400,2025-07-01,,524.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,2.0,385.81,462.97,400,2025-07-01,,925.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,3.0,340.32,408.38,400,2025-07-01,,1225.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,4.0,300.18,360.22,400,2025-07-01,,1440.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,5.0,264.71,317.65,400,2025-07-01,,1588.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,6.0,233.43,280.12,400,2025-07-01,,1680.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,7.0,205.81,246.97,400,2025-07-01,,1728.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,8.0,183.68,220.42,400,2025-07-01,,1763.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,9.0,166.76,200.11,400,2025-07-01,,1801.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Оптимальный,10.0,155.37,186.44,400,2025-07-01,,1864.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,1.0,53.63,64.36,60,2025-07-01,,64.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,2.0,49.12,58.94,60,2025-07-01,,117.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,3.0,44.97,53.96,60,2025-07-01,,161.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,4.0,41.24,49.49,60,2025-07-01,,197.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,5.0,37.75,45.3,60,2025-07-01,,226.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,6.0,34.59,41.51,60,2025-07-01,,249.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,7.0,31.14,37.37,60,2025-07-01,,261.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,8.0,28.02,33.62,60,2025-07-01,,268.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,9.0,25.22,30.26,60,2025-07-01,,272.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие,Минимальный,10.0,22.95,27.54,60,2025-07-01,,275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Доппакет МВ Комплекс,,,12.8,15.36,60,2025-07-01,,15.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Главный Бухгалтер ПРОФ (1 пользователь),Эксперт,1.0,390.0,468.0,800,2025-07-01,,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие (1 пользователь),Эксперт,1.0,494.35,593.22,800,2025-07-01,,593.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие (1 пользователь),Оптимальный,1.0,196.07,235.28,400,2025-07-01,,235.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие (1 пользователь),Минимальный,1.0,82.81,99.37,60,2025-07-01,,99.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ (1 пользователь),Эксперт,1.0,902.55,1083.06,800,2025-07-01,,1083.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ (1 пользователь),Оптимальный,1.0,349.32,419.18,400,2025-07-01,,419.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий Предприятие ПРОФ (1 пользователь),Минимальный,1.0,147.39,176.87,60,2025-07-01,,176.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие (1 пользователь),Эксперт,1.0,1828.3,2193.96,800,2025-07-01,,2193.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие (1 пользователь),Оптимальный,1.0,714.52,857.42,400,2025-07-01,,857.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Комплекс коммерческий VIP Предприятие (1 пользователь),Минимальный,1.0,312.39,374.87,60,2025-07-01,,374.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
